0,4,1,3,2,69
1,3,0,4,2,69
1,3,0,4,2,69
2,4,1,3,0,71
3,0,1,4,2,77
3,0,1,4,2,77
3,4,0,2,1,82
1,4,0,2,3,82
1,4,0,2,3,82
3,4,0,2,1,82
3,4,0,1,2,82
3,4,0,2,1,82
3,4,0,1,2,82
3,4,0,2,1,82
3,4,1,0,2,83
3,1,0,4,2,86
3,1,0,4,2,86
4,1,0,3,2,87
4,1,0,3,2,87
0,3,1,2,4,87
0,4,1,2,3,88
0,4,1,2,3,88
3,0,1,2,4,89
4,3,0,1,2,89
4,3,0,1,2,89
4,3,0,1,2,89
4,3,0,2,1,89
4,3,0,2,1,89
4,3,0,2,1,89
4,3,0,2,1,89
4,3,0,1,2,89
4,3,0,1,2,89
4,3,1,0,2,90
2,0,1,4,3,92
2,0,1,4,3,92
2,0,1,4,3,92
3,0,4,2,1,94
1,0,2,3,4,96
2,4,0,1,3,97
2,4,0,1,3,97
2,4,1,0,3,98
2,4,1,0,3,98
2,4,1,0,3,98
2,4,1,0,3,98
2,4,1,0,3,98
2,4,1,0,3,98
2,4,1,0,3,98
2,4,1,0,3,98
0,2,1,3,4,99
0,2,1,3,4,99
0,2,1,3,4,99
0,2,1,3,4,99
0,2,1,3,4,99
1,2,0,4,3,100
2,1,0,4,3,101
2,1,0,4,3,101
2,1,0,4,3,101
2,1,0,4,3,101
2,1,0,4,3,101
0,3,2,4,1,101
2,1,0,4,3,101
2,3,4,0,1,102
1,0,3,2,4,102
1,0,2,4,3,103
3,0,2,4,1,103
1,0,2,4,3,103
3,0,2,4,1,103
3,1,4,0,2,104
3,1,4,0,2,104
3,1,4,0,2,104
4,0,2,3,1,104
2,0,3,4,1,105
2,0,3,4,1,105
1,2,3,4,0,106
1,2,3,4,0,106
1,2,3,4,0,106
4,1,0,2,3,106
1,2,3,4,0,106
1,2,3,4,0,106
0,2,1,4,3,106
0,2,1,4,3,106
0,2,1,4,3,106
2,1,3,4,0,107
1,3,2,0,4,108
1,3,2,0,4,108
1,3,2,0,4,108
1,3,2,0,4,108
1,3,2,0,4,108
1,3,2,0,4,108
1,3,2,0,4,108
1,3,2,0,4,108
1,3,2,0,4,108
1,3,2,0,4,108
3,4,2,0,1,109
3,4,2,0,1,109
1,4,2,0,3,109
3,4,2,0,1,109
2,0,4,1,3,109
1,4,2,0,3,109
2,0,4,1,3,109
2,0,4,1,3,109
2,0,4,1,3,109
2,0,4,1,3,109
1,4,2,0,3,109
3,4,2,0,1,109
2,0,4,1,3,109
3,4,2,0,1,109
3,4,2,0,1,109
2,0,4,1,3,109
3,4,2,0,1,109
3,2,4,1,0,110
4,0,3,1,2,110
4,0,3,1,2,110
2,4,3,0,1,111
2,4,3,0,1,111
2,4,3,0,1,111
0,1,2,3,4,111
2,4,3,0,1,111
3,2,1,0,4,113
3,2,1,0,4,113
3,2,1,0,4,113
3,2,1,0,4,113
3,2,1,0,4,113
3,2,1,0,4,113
3,2,1,0,4,113
3,2,1,0,4,113
3,2,1,0,4,113
0,4,2,1,3,114
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
4,3,2,0,1,116
0,1,3,2,4,117
0,1,3,2,4,117
0,1,3,2,4,117
2,0,3,1,4,117
0,1,3,2,4,117
2,0,3,1,4,117
0,1,3,2,4,117
0,1,3,2,4,117
0,1,3,2,4,117
0,1,3,2,4,117
0,1,2,4,3,118
2,1,4,0,3,119
2,1,4,0,3,119
2,1,4,0,3,119
2,1,4,0,3,119
2,1,4,0,3,119
2,1,4,0,3,119
0,2,3,4,1,119
0,2,3,4,1,119
0,2,3,4,1,119
4,1,3,0,2,120
4,1,3,0,2,120
4,1,3,0,2,120
4,2,1,0,3,121
4,0,2,1,3,123
4,0,2,1,3,123
4,0,2,1,3,123
4,0,2,1,3,123
4,0,2,1,3,123
4,0,2,1,3,123
4,0,2,1,3,123
3,1,2,0,4,125
1,2,3,0,4,126
1,2,3,0,4,126
1,2,3,0,4,126
1,2,3,0,4,126
1,2,3,0,4,126
4,2,3,1,0,126
4,2,3,1,0,126
4,2,3,1,0,126
4,2,3,1,0,126
2,1,3,0,4,127
0,2,3,1,4,131
0,2,3,1,4,131
4,1,2,0,3,133
4,1,2,0,3,133
4,1,2,0,3,133
4,2,3,0,1,134
4,2,3,0,1,134
4,2,3,0,1,134
4,2,3,0,1,134
4,2,3,0,1,134
4,2,3,0,1,134
4,2,3,0,1,134
